uf,codigo_uf,codigo_municipio,municipio,populacao
PR,41,4659,Carambeí, 23 283
PR,41,4709,Carlópolis, 16 905
PR,41,4808,Cascavel, 348 051
PR,41,4907,Castro, 73 075
PR,41,5003,Catanduvas, 10 446
PR,41,5102,Centenário do Sul, 10 832
PR,41,5201,Cerro Azul, 16 134
PR,41,5300,Céu Azul, 11 087
PR,41,5409,Chopinzinho, 21 085
PR,41,5508,Cianorte, 79 527
PR,41,5607,Cidade Gaúcha, 11 467
PR,41,5706,Clevelândia, 15 070
PR,41,5805,Colombo, 232 212
PR,41,5904,Colorado, 22 896
PR,41,6001,Congonhinhas, 8 320
PR,41,6100,Conselheiro Mairinck, 3 461
PR,41,6209,Contenda, 19 128
PR,41,6308,Corbélia, 17 470
PR,41,6407,Cornélio Procópio, 45 206
PR,41,6456,Coronel Domingos Soares, 5 649
PR,41,6506,Coronel Vivida, 23 331
PR,41,6555,Corumbataí do Sul, 3 760
PR,41,6571,Cruzeiro do Iguaçu, 4 133
PR,41,6605,Cruzeiro do Oeste, 23 831
PR,41,6704,Cruzeiro do Sul, 4 494
PR,41,6803,Cruz Machado, 15 978
PR,41,6852,Cruzmaltina, 2 892
PR,41,6902,Curitiba,1 773 718
PR,41,7009,Curiúva, 13 647
PR,41,7108,Diamante do Norte, 5 142
PR,41,7124,Diamante do Sul, 3 171
PR,41,7157,Diamante D'Oeste, 4 557
PR,41,7207,Dois Vizinhos, 44 869
PR,41,7256,Douradina, 9 161
PR,41,7306,Doutor Camargo, 6 327
PR,41,7405,Enéas Marques, 5 999
PR,41,7504,Engenheiro Beltrão, 12 454
PR,41,7520,Esperança Nova, 1 849
PR,41,7538,Entre Rios do Oeste, 4 575
PR,41,7546,Espigão Alto do Iguaçu, 4 797
PR,41,7553,Farol, 3 039
PR,41,7603,Faxinal, 16 389
PR,41,7652,Fazenda Rio Grande, 148 873
PR,41,7702,Fênix, 4 492
PR,41,7736,Fernandes Pinheiro, 6 255
PR,41,7751,Figueira, 8 062
PR,41,7801,Floraí, 4 792
PR,41,7850,Flor da Serra do Sul, 4 364
PR,41,7900,Floresta, 10 458
PR,41,8007,Florestópolis, 11 446
PR,41,8106,Flórida, 2 652
PR,41,8205,Formosa do Oeste, 7 635
PR,41,8304,Foz do Iguaçu, 285 415
PR,41,8320,Francisco Alves, 8 116
PR,41,8403,Francisco Beltrão, 96 666
PR,41,8452,Foz do Jordão, 4 926
PR,41,8502,General Carneiro, 11 062
PR,41,8551,Godoy Moreira, 2 977
PR,41,8601,Goioerê, 28 437
PR,41,8650,Goioxim, 6 566
PR,41,8700,Grandes Rios, 5 641
PR,41,8809,Guaíra, 32 097
PR,41,8908,Guairaçá, 6 587
PR,41,8957,Guamiranga, 7 856
PR,41,9005,Guapirama, 4 626
PR,41,9104,Guaporema, 2 191
PR,41,9203,Guaraci, 4 748
PR,41,9302,Guaraniaçu, 13 735
PR,41,9401,Guarapuava, 182 093
PR,41,9500,Guaraqueçaba, 7 430
PR,41,9609,Guaratuba, 42 062
PR,41,9658,Honório Serpa, 4 941
PR,41,9708,Ibaiti, 28 830
PR,41,9757,Ibema, 6 218
PR,41,9807,Ibiporã, 51 603
PR,41,9906,Icaraíma, 8 991
PR,41,10003,Iguaraçu, 5 338
PR,41,10052,Iguatu, 2 144
PR,41,10078,Imbaú, 14 249
PR,41,10102,Imbituva, 29 924
PR,41,10201,Inácio Martins, 9 670
PR,41,10300,Inajá, 2 536
PR,41,10409,Indianópolis, 4 448
PR,41,10508,Ipiranga, 14 142
PR,41,10607,Iporã, 15 746
PR,41,10656,Iracema do Oeste, 2 343
PR,41,10706,Irati, 59 250
PR,41,10805,Iretama, 10 684
PR,41,10904,Itaguajé, 4 481
PR,41,10953,Itaipulândia, 11 485
PR,41,11001,Itambaracá, 5 908
PR,41,11100,Itambé, 6 111
PR,41,11209,Itapejara d'Oeste, 12 344
PR,41,11258,Itaperuçu, 31 217
PR,41,11308,Itaúna do Sul, 3 572
PR,41,11407,Ivaí, 13 229
PR,41,11506,Ivaiporã, 32 720
PR,41,11555,Ivaté, 6 831
PR,41,11605,Ivatuba, 2 708
PR,41,11704,Jaboti, 5 427
PR,41,11803,Jacarezinho, 40 375
PR,41,11902,Jaguapitã, 15 122
PR,41,12009,Jaguariaíva, 35 141
PR,41,12108,Jandaia do Sul, 21 408
PR,41,12207,Janiópolis, 5 870
PR,41,12306,Japira, 4 972
PR,41,12405,Japurá, 9 144
PR,41,12504,Jardim Alegre, 12 004
PR,41,12603,Jardim Olinda, 1 343
PR,41,12702,Jataizinho, 11 813
PR,41,12751,Jesuítas, 10 506
PR,41,12801,Joaquim Távora, 11 945
PR,41,12900,Jundiaí do Sul, 3 333
PR,41,12959,Juranda, 7 771
PR,41,13007,Jussara, 6 690
PR,41,13106,Kaloré, 4 582
PR,41,13205,Lapa, 45 003
PR,41,13254,Laranjal, 5 600
PR,41,13304,Laranjeiras do Sul, 32 227
PR,41,13403,Leópolis, 3 752
PR,41,13429,Lidianópolis, 3 938
PR,41,13452,Lindoeste, 5 175
PR,41,13502,Loanda, 23 225
PR,41,13601,Lobato, 4 601
PR,41,13700,Londrina, 555 965
PR,41,13734,Luiziana, 6 690
PR,41,13759,Lunardelli, 4 872
PR,41,13809,Lupionópolis, 4 813
PR,41,13908,Mallet, 13 428
PR,41,14005,Mamborê, 13 452
PR,41,14104,Mandaguaçu, 31 457
PR,41,14203,Mandaguari, 36 716
PR,41,14302,Mandirituba, 27 439
PR,41,14351,Manfrinópolis, 2 770
PR,41,14401,Mangueirinha, 16 603
PR,41,14500,Manoel Ribas, 14 240
PR,41,14609,Marechal Cândido Rondon, 55 836
PR,41,14708,Maria Helena, 5 865
PR,41,14807,Marialva, 41 851
PR,41,14906,Marilândia do Sul, 8 677
PR,41,15002,Marilena, 7 253
PR,41,15101,Mariluz, 9 847
PR,41,15200,Maringá, 409 657
PR,41,15309,Mariópolis, 6 371
PR,41,15358,Maripá, 6 555
PR,41,15408,Marmeleiro, 15 901
PR,41,15457,Marquinho, 4 504
PR,41,15507,Marumbi, 4 699
PR,41,15606,Matelândia, 18 450
PR,41,15705,Matinhos, 39 259
PR,41,15739,Mato Rico, 3 267
PR,41,15754,Mauá da Serra, 9 383
PR,41,15804,Medianeira, 54 369
PR,41,15853,Mercedes, 5 931
PR,41,15903,Mirador, 2 238
PR,41,16000,Miraselva, 1 966
PR,41,16059,Missal, 11 064
PR,41,16109,Moreira Sales, 11 175
PR,41,16208,Morretes, 18 309
PR,41,16307,Munhoz de Melo, 3 951
PR,41,16406,Nossa Senhora das Graças, 3 669
PR,41,16505,Nova Aliança do Ivaí, 1 323
PR,41,16604,Nova América da Colina, 3 280
PR,41,16703,Nova Aurora, 13 765
PR,41,16802,Nova Cantu, 6 790
PR,41,16901,Nova Esperança, 26 585
PR,41,16950,Nova Esperança do Sudoeste, 5 597
PR,41,17008,Nova Fátima, 7 225
PR,41,17057,Nova Laranjeiras, 12 074
PR,41,17107,Nova Londrina, 12 923
PR,41,17206,Nova Olímpia, 5 833
PR,41,17214,Nova Santa Bárbara, 4 184
PR,41,17222,Nova Santa Rosa, 8 322
PR,41,17255,Nova Prata do Iguaçu, 12 699
PR,41,17271,Nova Tebas, 6 848
PR,41,17297,Novo Itacolomi, 3 125
PR,41,17305,Ortigueira, 24 192
PR,41,17404,Ourizona, 3 187
PR,41,17453,Ouro Verde do Oeste, 6 785
PR,41,17503,Paiçandu, 45 962
PR,41,17602,Palmas, 48 247
PR,41,17701,Palmeira, 33 855
PR,41,17800,Palmital, 13 033
PR,41,17909,Palotina, 35 011
PR,41,18006,Paraíso do Norte, 13 245
PR,41,18105,Paranacity, 9 557
PR,41,18204,Paranaguá, 145 829
PR,41,18303,Paranapoema, 2 398
PR,41,18402,Paranavaí, 92 001
PR,41,18451,Pato Bragado, 5 733
PR,41,18501,Pato Branco, 91 836
PR,41,18600,Paula Freitas, 5 666
PR,41,18709,Paulo Frontin, 6 343
PR,41,18808,Peabiru, 13 346
PR,41,18857,Perobal, 7 189
PR,41,18907,Pérola, 11 878
PR,41,19004,Pérola d'Oeste, 6 221
PR,41,19103,Piên, 13 655
PR,41,19152,Pinhais, 127 019
PR,41,19202,Pinhalão, 6 566
PR,41,19251,Pinhal de São Bento, 2 761
PR,41,19301,Pinhão, 29 886
PR,41,19400,Piraí do Sul, 23 651
PR,41,19509,Piraquara, 118 730
PR,41,19608,Pitanga, 33 567
PR,41,19657,Pitangueiras, 3 046
PR,41,19707,Planaltina do Paraná, 4 070
PR,41,19806,Planalto, 14 374
PR,41,19905,Ponta Grossa, 358 371
PR,41,19954,Pontal do Paraná, 30 425
PR,41,20002,Porecatu, 11 624
PR,41,20101,Porto Amazonas, 4 098
PR,41,20150,Porto Barreiro, 3 110
PR,41,20200,Porto Rico, 3 182
PR,41,20309,Porto Vitória, 3 562
PR,41,20333,Prado Ferreira, 3 709
PR,41,20358,Pranchita, 5 737
PR,41,20408,Presidente Castelo Branco, 4 336
PR,41,20507,Primeiro de Maio, 10 082
PR,41,20606,Prudentópolis, 49 393
PR,41,20655,Quarto Centenário, 4 201
PR,41,20705,Quatiguá, 8 099
PR,41,20804,Quatro Barras, 24 191
PR,41,20853,Quatro Pontes, 4 480
PR,41,20903,Quedas do Iguaçu, 30 738
PR,41,21000,Querência do Norte, 10 685
PR,41,21109,Quinta do Sol, 5 001
PR,41,21208,Quitandinha, 18 398
PR,41,21257,Ramilândia, 4 221
PR,41,21307,Rancho Alegre, 3 512
PR,41,21356,Rancho Alegre D'Oeste, 2 618
PR,41,21406,Realeza, 19 247
PR,41,21505,Rebouças, 14 514
PR,41,21604,Renascença, 6 845
PR,41,21703,Reserva, 24 573
PR,41,21752,Reserva do Iguaçu, 6 553
PR,41,21802,Ribeirão Claro, 12 364
PR,41,21901,Ribeirão do Pinhal, 13 060
PR,41,22008,Rio Azul, 14 025
PR,41,22107,Rio Bom, 3 197
PR,41,22156,Rio Bonito do Iguaçu, 13 929
PR,41,22172,Rio Branco do Ivaí, 3 808
PR,41,22206,Rio Branco do Sul, 37 558
PR,41,22305,Rio Negro, 31 324
PR,41,22404,Rolândia, 71 670
PR,41,22503,Roncador, 11 251
PR,41,22602,Rondon, 9 097
PR,41,22651,Rosário do Ivaí, 5 435
PR,41,22701,Sabáudia, 8 822
PR,41,22800,Salgado Filho, 4 075
PR,41,22909,Salto do Itararé, 5 192
PR,41,23006,Salto do Lontra, 15 223
PR,41,23105,Santa Amélia, 3 394
PR,41,23204,Santa Cecília do Pavão, 3 365
PR,41,23303,Santa Cruz de Monte Castelo, 8 613
PR,41,23402,Santa Fé, 11 378
PR,41,23501,Santa Helena, 25 492
PR,41,23600,Santa Inês, 1 748
PR,41,23709,Santa Isabel do Ivaí, 8 912
PR,41,23808,Santa Izabel do Oeste, 14 070
PR,41,23824,Santa Lúcia, 3 644
PR,41,23857,Santa Maria do Oeste, 9 934
PR,41,23907,Santa Mariana, 11 066
PR,41,23956,Santa Mônica, 3 356
PR,41,24004,Santana do Itararé, 5 514
PR,41,24020,Santa Tereza do Oeste, 13 174
PR,41,24053,Santa Terezinha de Itaipu, 24 262
PR,41,24103,Santo Antônio da Platina, 44 369
PR,41,24202,Santo Antônio do Caiuá, 2 493
PR,41,24301,Santo Antônio do Paraíso, 2 125
PR,41,24400,Santo Antônio do Sudoeste, 23 673
PR,41,24509,Santo Inácio, 6 181
PR,41,24608,São Carlos do Ivaí, 6 587
PR,41,24707,São Jerônimo da Serra, 10 830
PR,41,24806,São João, 11 886
PR,41,24905,São João do Caiuá, 5 586
PR,41,25001,São João do Ivaí, 10 667
PR,41,25100,São João do Triunfo, 13 726
PR,41,25209,São Jorge d'Oeste, 9 378
PR,41,25308,São Jorge do Ivaí, 5 168
PR,41,25357,São Jorge do Patrocínio, 6 504
PR,41,25407,São José da Boa Vista, 6 040
PR,41,25456,São José das Palmeiras, 3 957
PR,41,25506,São José dos Pinhais, 329 628
PR,41,25555,São Manoel do Paraná, 2 138
PR,41,25605,São Mateus do Sul, 42 366
PR,41,25704,São Miguel do Iguaçu, 29 122
PR,41,25753,São Pedro do Iguaçu, 5 784
PR,41,25803,São Pedro do Ivaí, 8 690
PR,41,25902,São Pedro do Paraná, 2 661
PR,41,26009,São Sebastião da Amoreira, 8 063
PR,41,26108,São Tomé, 5 232
PR,41,26207,Sapopema, 6 695
PR,41,26256,Sarandi, 118 455
PR,41,26272,Saudade do Iguaçu, 6 108
PR,41,26306,Sengés, 17 270
PR,41,26355,Serranópolis do Iguaçu, 5 007
PR,41,26405,Sertaneja, 5 616
PR,41,26504,Sertanópolis, 15 930
PR,41,26603,Siqueira Campos, 22 811
PR,41,26652,Sulina, 3 440
PR,41,26678,Tamarana, 10 707
PR,41,26702,Tamboara, 4 880
PR,41,26801,Tapejara, 15 869
PR,41,26900,Tapira, 5 745
PR,41,27007,Teixeira Soares, 9 547
PR,41,27106,Telêmaco Borba, 75 042
PR,41,27205,Terra Boa, 17 568
PR,41,27304,Terra Rica, 14 842
PR,41,27403,Terra Roxa, 18 119
PR,41,27502,Tibagi, 19 961
PR,41,27601,Tijucas do Sul, 17 621
PR,41,27700,Toledo, 150 470
PR,41,27809,Tomazina, 8 426
PR,41,27858,Três Barras do Paraná, 11 135
PR,41,27882,Tunas do Paraná, 6 219
PR,41,27908,Tuneiras do Oeste, 8 067
PR,41,27957,Tupãssi, 8 077
PR,41,27965,Turvo, 14 231
PR,41,28005,Ubiratã, 24 749
PR,41,28104,Umuarama, 117 095
PR,41,28203,União da Vitória, 55 033
PR,41,28302,Uniflor, 2 136
PR,41,28401,Uraí, 10 406
PR,41,28500,Wenceslau Braz, 19 188
PR,41,28534,Ventania, 9 681
PR,41,28559,Vera Cruz do Oeste, 8 215
PR,41,28609,Verê, 7 932
PR,41,28625,Alto Paraíso, 3 055
PR,41,28633,Doutor Ulysses, 5 697
PR,41,28658,Virmond, 3 811
PR,41,28708,Vitorino, 9 706
PR,41,28807,Xambrê, 5 798
SC,42,51,Abdon Batista, 2 598
SC,42,101,Abelardo Luz, 17 392
SC,42,200,Agrolândia, 10 990
SC,42,309,Agronômica, 6 055
SC,42,408,Água Doce, 6 508
SC,42,507,Águas de Chapecó, 6 036
SC,42,556,Águas Frias, 2 839
SC,42,606,Águas Mornas, 6 743
SC,42,705,Alfredo Wagner, 10 481
SC,42,754,Alto Bela Vista, 1 856
SC,42,804,Anchieta, 5 943
SC,42,903,Angelina, 5 358
SC,42,1000,Anita Garibaldi, 8 285
SC,42,1109,Anitápolis, 3 593
SC,42,1208,Antônio Carlos, 11 224
SC,42,1257,Apiúna, 9 811
SC,42,1273,Arabutã, 4 378
SC,42,1307,Araquari, 45 283
SC,42,1406,Araranguá, 71 922
SC,42,1505,Armazém, 8 834
SC,42,1604,Arroio Trinta, 3 556
SC,42,1653,Arvoredo, 2 510
SC,42,1703,Ascurra, 8 319
SC,42,1802,Atalanta, 3 227
SC,42,1901,Aurora, 6 780
SC,42,1950,Balneário Arroio do Silva, 15 820
SC,42,2008,Balneário Camboriú, 139 155
SC,42,2057,Balneário Barra do Sul, 14 912
SC,42,2073,Balneário Gaivota, 15 669
SC,42,2081,Bandeirante, 3 144
SC,42,2099,Barra Bonita, 1 668
SC,42,2107,Barra Velha, 45 369
SC,42,2131,Bela Vista do Toldo, 5 872
SC,42,2156,Belmonte, 2 658
SC,42,2206,Benedito Novo, 10 520
SC,42,2305,Biguaçu, 76 773
SC,42,2404,Blumenau, 361 261
SC,42,2438,Bocaina do Sul, 3 515
SC,42,2453,Bombinhas, 25 058
SC,42,2503,Bom Jardim da Serra, 4 026
SC,42,2537,Bom Jesus, 2 777
SC,42,2578,Bom Jesus do Oeste, 2 187
SC,42,2602,Bom Retiro, 8 418
SC,42,2701,Botuverá, 5 363
SC,42,2800,Braço do Norte, 33 773
SC,42,2859,Braço do Trombudo, 4 026
SC,42,2875,Brunópolis, 2 489
SC,42,2909,Brusque, 141 385
SC,42,3006,Caçador, 73 720
SC,42,3105,Caibi, 6 304
SC,42,3154,Calmon, 3 443
SC,42,3204,Camboriú, 103 074
SC,42,3253,Capão Alto, 2 625
SC,42,3303,Campo Alegre, 12 501
SC,42,3402,Campo Belo do Sul, 7 257
SC,42,3501,Campo Erê, 9 623
SC,42,3600,Campos Novos, 36 932
SC,42,3709,Canelinha, 12 821
SC,42,3808,Canoinhas, 55 016
SC,42,3907,Capinzal, 23 314
SC,42,3956,Capivari de Baixo, 23 975
SC,42,4004,Catanduvas, 10 566
SC,42,4103,Caxambu do Sul, 4 614
SC,42,4152,Celso Ramos, 2 805
SC,42,4178,Cerro Negro, 3 317
SC,42,4194,Chapadão do Lageado, 2 950
SC,42,4202,Chapecó, 254 785
SC,42,4251,Cocal do Sul, 17 240
SC,42,4301,Concórdia, 81 646
SC,42,4350,Cordilheira Alta, 4 781
SC,42,4400,Coronel Freitas, 10 388
SC,42,4459,Coronel Martins, 2 065
SC,42,4509,Corupá, 15 267
SC,42,4558,Correia Pinto, 15 727
SC,42,4608,Criciúma, 214 493
SC,42,4707,Cunha Porã, 10 953
SC,42,4756,Cunhataí, 1 968
SC,42,4806,Curitibanos, 40 045
SC,42,4905,Descanso, 8 530
SC,42,5001,Dionísio Cerqueira, 15 008
SC,42,5100,Dona Emma, 4 221
SC,42,5159,Doutor Pedrinho, 3 637
SC,42,5175,Entre Rios, 3 402
SC,42,5191,Ermo, 2 269
SC,42,5209,Erval Velho, 4 885
SC,42,5308,Faxinal dos Guedes, 11 192
SC,42,5357,Flor do Sertão, 1 783
SC,42,5407,Florianópolis, 537 211
SC,42,5431,Formosa do Sul, 2 682
SC,42,5456,Forquilhinha, 31 431
SC,42,5506,Fraiburgo, 33 481
SC,42,5555,Frei Rogério, 2 411
SC,42,5605,Galvão, 3 210
SC,42,5704,Garopaba, 29 959
SC,42,5803,Garuva, 18 545
SC,42,5902,Gaspar, 72 570
SC,42,6009,Governador Celso Ramos, 16 915
SC,42,6108,Grão-Pará, 6 277
SC,42,6207,Gravatal, 12 435
SC,42,6306,Guabiruba, 24 543
SC,42,6405,Guaraciaba, 10 796
SC,42,6504,Guaramirim, 46 711
SC,42,6603,Guarujá do Sul, 4 829
SC,42,6652,Guatambú, 8 425
SC,42,6702,Herval d'Oeste, 21 724
SC,42,6751,Ibiam, 2 008
SC,42,6801,Ibicaré, 3 269
SC,42,6900,Ibirama, 19 862
SC,42,7007,Içara, 59 035
SC,42,7106,Ilhota, 17 046
SC,42,7205,Imaruí, 11 881
SC,42,7304,Imbituba, 52 579
SC,42,7403,Imbuia, 5 982
SC,42,7502,Indaial, 71 549
SC,42,7577,Iomerê, 2 877
SC,42,7601,Ipira, 4 578
SC,42,7650,Iporã do Oeste, 9 335
SC,42,7684,Ipuaçu, 7 730
SC,42,7700,Ipumirim, 7 816
SC,42,7759,Iraceminha, 3 986
SC,42,7809,Irani, 10 195
SC,42,7858,Irati, 2 069
SC,42,7908,Irineópolis, 10 285
SC,42,8005,Itá, 7 067
SC,42,8104,Itaiópolis, 22 051
SC,42,8203,Itajaí, 264 054
SC,42,8302,Itapema, 75 940
SC,42,8401,Itapiranga, 16 638
SC,42,8450,Itapoá, 30 750
SC,42,8500,Ituporanga, 26 525
SC,42,8609,Jaborá, 4 310
SC,42,8708,Jacinto Machado, 10 624
SC,42,8807,Jaguaruna, 20 375
SC,42,8906,Jaraguá do Sul, 182 660
SC,42,8955,Jardinópolis, 1 776
SC,42,9003,Joaçaba, 30 146
SC,42,9102,Joinville, 616 317
SC,42,9151,José Boiteux, 5 985
SC,42,9177,Jupiá, 2 555
SC,42,9201,Lacerdópolis, 2 248
SC,42,9300,Lages, 164 981
SC,42,9409,Laguna, 42 785
SC,42,9458,Lajeado Grande, 1 702
SC,42,9508,Laurentino, 7 932
SC,42,9607,Lauro Müller, 14 381
SC,42,9706,Lebon Régis, 11 472
SC,42,9805,Leoberto Leal, 3 330
SC,42,9854,Lindóia do Sul, 4 549
SC,42,9904,Lontras, 12 873
SC,42,10001,Luiz Alves, 11 684
SC,42,10035,Luzerna, 5 794
SC,42,10050,Macieira, 1 778
SC,42,10100,Mafra, 55 286
SC,42,10209,Major Gercino, 3 214
SC,42,10308,Major Vieira, 7 425
SC,42,10407,Maracajá, 7 815
SC,42,10506,Maravilha, 28 251
SC,42,10555,Marema, 2 184
SC,42,10605,Massaranduba, 17 162
SC,42,10704,Matos Costa, 2 761
SC,42,10803,Meleiro, 7 006
SC,42,10852,Mirim Doce, 2 511
SC,42,10902,Modelo, 4 080
SC,42,11009,Mondaí, 10 066
SC,42,11058,Monte Carlo, 9 117
SC,42,11108,Monte Castelo, 7 736
SC,42,11207,Morro da Fumaça, 18 537
SC,42,11256,Morro Grande, 3 010
SC,42,11306,Navegantes, 86 401
SC,42,11405,Nova Erechim, 5 155
SC,42,11454,Nova Itaberaba, 4 536
SC,42,11504,Nova Trento, 13 727
SC,42,11603,Nova Veneza, 13 664
SC,42,11652,Novo Horizonte, 2 643
SC,42,11702,Orleans, 23 661
SC,42,11751,Otacílio Costa, 17 312
SC,42,11801,Ouro, 7 032
SC,42,11850,Ouro Verde, 2 181
SC,42,11876,Paial, 1 927
SC,42,11892,Painel, 2 215
SC,42,11900,Palhoça, 222 598
SC,42,12007,Palma Sola, 7 605
SC,42,12056,Palmeira, 2 561
SC,42,12106,Palmitos, 15 626
SC,42,12205,Papanduva, 19 150
SC,42,12239,Paraíso, 4 267
SC,42,12254,Passo de Torres, 12 897
SC,42,12270,Passos Maia, 4 034
SC,42,12304,Paulo Lopes, 9 063
SC,42,12403,Pedras Grandes, 4 245
SC,42,12502,Penha, 33 663
SC,42,12601,Peritiba, 2 992
SC,42,12650,Pescaria Brava, 10 190
SC,42,12700,Petrolândia, 6 716
SC,42,12809,Balneário Piçarras, 27 127
SC,42,12908,Pinhalzinho, 21 972
SC,42,13005,Pinheiro Preto, 3 473
SC,42,13104,Piratuba, 5 769
SC,42,13153,Planalto Alegre, 2 946
SC,42,13203,Pomerode, 34 289
SC,42,13302,Ponte Alta, 4 437
SC,42,13351,Ponte Alta do Norte, 3 210
SC,42,13401,Ponte Serrada, 10 649
SC,42,13500,Porto Belo, 27 688
SC,42,13609,Porto União, 32 970
SC,42,13708,Pouso Redondo, 17 123
SC,42,13807,Praia Grande, 8 270
SC,42,13906,Presidente Castello Branco, 1 689
SC,42,14003,Presidente Getúlio, 20 010
SC,42,14102,Presidente Nereu, 2 301
SC,42,14151,Princesa, 2 964
SC,42,14201,Quilombo, 11 022
SC,42,14300,Rancho Queimado, 3 279
SC,42,14409,Rio das Antas, 6 253
SC,42,14508,Rio do Campo, 6 452
SC,42,14607,Rio do Oeste, 7 747
SC,42,14706,Rio dos Cedros, 10 865
SC,42,14805,Rio do Sul, 72 587
SC,42,14904,Rio Fortuna, 4 847
SC,42,15000,Rio Negrinho, 39 261
SC,42,15059,Rio Rufino, 2 397
SC,42,15075,Riqueza, 4 768
SC,42,15109,Rodeio, 12 757
SC,42,15208,Romelândia, 4 823
SC,42,15307,Salete, 7 489
SC,42,15356,Saltinho, 3 632
SC,42,15406,Salto Veloso, 4 390
SC,42,15455,Sangão, 12 882
SC,42,15505,Santa Cecília, 15 546
SC,42,15554,Santa Helena, 2 425
SC,42,15604,Santa Rosa de Lima, 2 088
SC,42,15653,Santa Rosa do Sul, 9 792
SC,42,15679,Santa Terezinha, 8 066
SC,42,15687,Santa Terezinha do Progresso, 2 576
SC,42,15695,Santiago do Sul, 1 651
SC,42,15703,Santo Amaro da Imperatriz, 27 272
SC,42,15752,São Bernardino, 2 684
SC,42,15802,São Bento do Sul, 83 277
SC,42,15901,São Bonifácio, 2 946
SC,42,16008,São Carlos, 10 282
SC,42,16057,São Cristóvão do Sul, 6 084
SC,42,16107,São Domingos, 9 226
SC,42,16206,São Francisco do Sul, 52 674
SC,42,16255,São João do Oeste, 6 295
SC,42,16305,São João Batista, 32 687
SC,42,16354,São João do Itaperiú, 4 463
SC,42,16404,São João do Sul, 8 668
SC,42,16503,São Joaquim, 25 939
SC,42,16602,São José, 270 299
SC,42,16701,São José do Cedro, 14 167
SC,42,16800,São José do Cerrito, 8 708
SC,42,16909,São Lourenço do Oeste, 24 791
SC,42,17006,São Ludgero, 13 509
SC,42,17105,São Martinho, 3 405
SC,42,17154,São Miguel da Boa Vista, 1 781
SC,42,17204,São Miguel do Oeste, 44 330
SC,42,17253,São Pedro de Alcântara, 5 776
SC,42,17303,Saudades, 10 265
SC,42,17402,Schroeder, 20 061
SC,42,17501,Seara, 18 620
SC,42,17550,Serra Alta, 3 303
SC,42,17600,Siderópolis, 13 714
SC,42,17709,Sombrio, 29 991
SC,42,17758,Sul Brasil, 2 832
SC,42,17808,Taió, 18 310
SC,42,17907,Tangará, 8 143
SC,42,17956,Tigrinhos, 2 329
SC,42,18004,Tijucas, 51 592
SC,42,18103,Timbé do Sul, 5 386
SC,42,18202,Timbó, 46 099
SC,42,18251,Timbó Grande, 7 342
SC,42,18301,Três Barras, 19 746
SC,42,18350,Treviso, 3 782
SC,42,18400,Treze de Maio, 7 362
SC,42,18509,Treze Tílias, 8 787
SC,42,18608,Trombudo Central, 7 274
SC,42,18707,Tubarão, 110 088
SC,42,18756,Tunápolis, 4 916
SC,42,18806,Turvo, 13 043
SC,42,18855,União do Oeste, 2 774
SC,42,18905,Urubici, 10 834
SC,42,18954,Urupema, 2 656
SC,42,19002,Urussanga, 20 919
SC,42,19101,Vargeão, 3 634
SC,42,19150,Vargem, 2 627
SC,42,19176,Vargem Bonita, 4 576
SC,42,19200,Vidal Ramos, 6 189
SC,42,19309,Videira, 55 466
SC,42,19358,Vitor Meireles, 5 370
SC,42,19408,Witmarsum, 4 255
SC,42,19507,Xanxerê, 51 607
SC,42,19606,Xavantina, 3 653
SC,42,19705,Xaxim, 31 918
SC,42,19853,Zortéa, 3 930
SC,42,20000,Balneário Rincão, 15 981
RS,43,34,Aceguá, 4 170
RS,43,59,Água Santa, 3 912
RS,43,109,Agudo, 16 041
RS,43,208,Ajuricaba, 6 720
RS,43,307,Alecrim, 6 123
RS,43,406,Alegrete, 72 409
RS,43,455,Alegria, 3 651
RS,43,471,Almirante Tamandaré do Sul, 1 969
RS,43,505,Alpestre, 7 117
RS,43,554,Alto Alegre, 1 800
RS,43,570,Alto Feliz, 3 072
RS,43,604,Alvorada, 187 315
RS,43,638,Amaral Ferrador, 5 310
RS,43,646,Ametista do Sul, 7 650
RS,43,661,André da Rocha, 1 135
RS,43,703,Anta Gorda, 5 957
RS,43,802,Antônio Prado, 13 045
RS,43,851,Arambaré, 4 112
RS,43,877,Araricá, 8 525
RS,43,901,Aratiba, 6 483
RS,43,1008,Arroio do Meio, 21 958
RS,43,1057,Arroio do Sal, 11 057
RS,43,1073,Arroio do Padre, 2 599
RS,43,1107,Arroio dos Ratos, 14 601
RS,43,1206,Arroio do Tigre, 12 058
RS,43,1305,Arroio Grande, 17 558
RS,43,1404,Arvorezinha, 10 322
RS,43,1503,Augusto Pestana, 7 149
RS,43,1552,Áurea, 3 396
RS,43,1602,Bagé, 117 938
RS,43,1636,Balneário Pinhal, 14 955
RS,43,1651,Barão, 6 461
RS,43,1701,Barão de Cotegipe, 7 144
RS,43,1750,Barão do Triunfo, 5 889
RS,43,1800,Barracão, 4 831
RS,43,1859,Barra do Guarita, 3 161
RS,43,1875,Barra do Quaraí, 4 241
RS,43,1909,Barra do Ribeiro, 12 225
RS,43,1925,Barra do Rio Azul, 1 696
RS,43,1958,Barra Funda, 2 498
RS,43,2006,Barros Cassal, 9 296
RS,43,2055,Benjamin Constant do Sul, 2 082
RS,43,2105,Bento Gonçalves, 123 151
RS,43,2154,Boa Vista das Missões, 1 933
